station_abbr;reference_timestamp;kaalnud0;kabetud0;kacoryd0;kafagud0;kafraxd0;kaquerd0;khpoacd0;kaalnud1;kabetud1;kacoryd1;kafagud1;kafraxd1;kaquerd1;khpoacd1
PDS;20.06.2017 00:00;1;0;0;0;0;0;54;1;0;0;0;0;0;50
PDS;21.06.2017 00:00;0;0;0;0;0;0;89;0;0;0;0;0;0;80
PDS;22.06.2017 00:00;0;0;0;0;0;0;39;0;0;0;0;0;0;50
PDS;23.06.2017 00:00;0;0;0;0;0;0;47;0;0;0;0;0;0;53
PDS;24.06.2017 00:00;0;0;0;0;0;0;33;0;0;0;0;0;0;33
PDS;25.06.2017 00:00;0;0;0;0;0;0;9;0;0;0;0;0;0;7
PDS;26.06.2017 00:00;0;1;0;0;0;0;18;0;1;0;0;0;0;20
PDS;27.06.2017 00:00;0;0;0;0;0;0;18;0;0;0;0;0;0;19
PDS;28.06.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0
PDS;29.06.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PDS;30.06.2017 00:00;0;0;0;0;0;0;4;0;0;0;0;0;0;1
PDS;01.07.2017 00:00;0;0;0;0;0;0;9;0;0;0;0;0;0;12
PDS;02.07.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0
PDS;03.07.2017 00:00;0;0;0;0;0;0;15;0;0;0;0;0;0;15
PDS;04.07.2017 00:00;0;0;0;0;0;0;56;0;0;0;0;0;0;51
PDS;05.07.2017 00:00;0;0;0;0;0;0;34;0;0;0;0;0;0;28
PDS;06.07.2017 00:00;0;0;0;0;0;0;42;0;0;0;0;0;0;47
PDS;07.07.2017 00:00;0;0;0;0;0;0;37;0;0;0;0;0;0;35
PDS;08.07.2017 00:00;0;0;0;0;0;0;16;0;0;0;0;0;0;20
PDS;09.07.2017 00:00;0;0;0;0;0;0;4;0;0;0;0;0;0;7
PDS;10.07.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;11.07.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;12.07.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;13.07.2017 00:00;0;0;0;0;0;0;4;0;0;0;0;0;0;4
PDS;14.07.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;15.07.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;16.07.2017 00:00;0;0;0;0;0;0;3;0;0;0;0;0;0;3
PDS;17.07.2017 00:00;0;0;0;0;0;0;14;0;0;0;0;0;0;10
PDS;18.07.2017 00:00;0;0;0;0;0;0;10;0;0;0;0;0;0;13
PDS;19.07.2017 00:00;0;0;0;0;0;0;12;0;0;0;0;0;0;14
PDS;20.07.2017 00:00;0;0;0;0;0;0;5;0;0;0;0;0;0;4
PDS;21.07.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;3
PDS;22.07.2017 00:00;0;0;0;0;0;0;11;0;0;0;0;0;0;11
PDS;23.07.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;24.07.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;25.07.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;26.07.2017 00:00;0;0;0;0;0;0;3;0;0;0;0;0;0;3
PDS;27.07.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;28.07.2017 00:00;0;0;0;0;0;0;4;0;0;0;0;0;0;1
PDS;29.07.2017 00:00;0;0;0;0;0;0;18;0;0;0;0;0;0;20
PDS;30.07.2017 00:00;0;0;0;0;0;0;4;0;0;0;0;0;0;4
PDS;31.07.2017 00:00;0;0;0;0;0;0;7;0;0;0;0;0;0;4
PDS;01.08.2017 00:00;0;0;0;0;0;0;19;0;0;0;0;0;0;22
PDS;02.08.2017 00:00;0;0;0;0;0;0;5;0;0;0;0;0;0;4
PDS;03.08.2017 00:00;0;0;0;0;0;0;11;0;0;0;0;0;0;11
PDS;04.08.2017 00:00;0;0;0;0;0;0;7;0;0;0;0;0;0;8
PDS;05.08.2017 00:00;0;0;0;0;0;0;7;0;0;0;0;0;0;5
PDS;06.08.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PDS;07.08.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;08.08.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;09.08.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;10.08.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;11.08.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;12.08.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;13.08.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;14.08.2017 00:00;0;0;0;0;0;0;9;0;0;0;0;0;0;9
PDS;15.08.2017 00:00;0;0;0;0;0;0;3;0;0;0;0;0;0;3
PDS;16.08.2017 00:00;0;0;0;0;0;0;4;0;0;0;0;0;0;4
PDS;17.08.2017 00:00;0;0;0;0;0;0;5;0;0;0;0;0;0;5
PDS;18.08.2017 00:00;0;0;0;0;0;0;5;0;0;0;0;0;0;5
PDS;19.08.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;20.08.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;21.08.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;22.08.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;23.08.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;24.08.2017 00:00;0;0;0;0;0;0;3;0;0;0;0;0;0;3
PDS;25.08.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;26.08.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;27.08.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;28.08.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;29.08.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;30.08.2017 00:00;0;0;0;0;0;0;3;0;0;0;0;0;0;1
PDS;31.08.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PDS;01.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;02.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;03.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;06.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PDS;07.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;08.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;09.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;10.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;11.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;12.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;13.09.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;14.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;15.09.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;16.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;17.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;18.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;19.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;20.09.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;21.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;22.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;23.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;24.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;25.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;26.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;27.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;28.09.2017 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0
PDS;29.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PDS;30.09.2017 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;12.03.2018 00:00;44;2;73;0;0;0;0;;;;;;;
PDS;13.03.2018 00:00;14;0;19;0;0;0;0;14;0;19;0;0;0;0
PDS;14.03.2018 00:00;12;3;45;0;0;0;1;9;3;30;0;0;0;1
PDS;15.03.2018 00:00;4;0;24;0;0;0;0;7;0;39;0;0;0;0
PDS;16.03.2018 00:00;3;0;45;0;0;0;0;1;0;39;0;0;0;0
PDS;17.03.2018 00:00;5;0;15;0;0;0;0;7;0;20;0;0;0;0
PDS;18.03.2018 00:00;1;0;3;0;0;0;0;0;0;3;0;0;0;0
PDS;19.03.2018 00:00;0;0;0;0;0;0;0;1;0;0;0;0;0;0
PDS;20.03.2018 00:00;0;0;3;0;0;0;0;0;0;3;0;0;0;0
PDS;21.03.2018 00:00;3;0;8;0;0;0;0;3;0;8;0;0;0;0
PDS;22.03.2018 00:00;3;0;4;0;0;0;0;3;0;4;0;0;0;0
PDS;23.03.2018 00:00;3;0;5;0;0;0;0;1;0;5;0;0;0;0
PDS;24.03.2018 00:00;3;0;9;0;0;0;0;4;0;8;0;0;0;0
PDS;25.03.2018 00:00;14;0;8;0;0;0;0;11;0;8;0;0;0;0
PDS;26.03.2018 00:00;3;0;3;0;0;0;0;5;0;4;0;0;0;0
PDS;27.03.2018 00:00;0;0;3;0;0;0;0;0;0;3;0;0;0;0
PDS;28.03.2018 00:00;12;0;14;0;1;0;0;12;0;14;0;1;0;0
PDS;29.03.2018 00:00;0;0;1;0;0;0;0;0;0;1;0;0;0;0
PDS;30.03.2018 00:00;23;0;1;0;0;0;0;22;0;1;0;0;0;0
PDS;31.03.2018 00:00;3;0;1;0;0;0;0;3;0;1;0;0;0;0
PDS;01.04.2018 00:00;7;0;0;0;0;0;0;7;0;0;0;0;0;0
PDS;02.04.2018 00:00;135;0;45;0;12;0;0;125;0;41;0;4;0;0
PDS;03.04.2018 00:00;211;0;40;0;0;0;0;219;0;43;0;8;0;0
PDS;04.04.2018 00:00;260;0;1;0;0;0;0;265;0;1;0;0;0;0
PDS;05.04.2018 00:00;0;0;0;0;3;0;0;0;0;0;0;3;0;0
PDS;06.04.2018 00:00;85;0;0;0;0;0;1;85;0;0;0;0;0;1
PDS;07.04.2018 00:00;261;0;0;0;0;0;0;260;0;0;0;0;0;0
PDS;08.04.2018 00:00;98;8;1;0;7;0;0;99;7;1;0;5;0;0
PDS;09.04.2018 00:00;16;5;3;0;3;0;0;16;7;3;0;4;0;0
PDS;10.04.2018 00:00;27;0;0;0;0;0;0;24;0;0;0;0;0;0
PDS;11.04.2018 00:00;19;0;0;0;1;0;0;22;0;0;0;0;0;0
PDS;12.04.2018 00:00;3;1;1;0;0;0;1;3;1;0;0;1;0;0
PDS;13.04.2018 00:00;8;0;0;0;0;0;0;8;0;1;0;0;0;1
PDS;14.04.2018 00:00;4;0;0;0;0;0;1;4;0;0;0;0;0;1
PDS;15.04.2018 00:00;8;3;0;0;7;0;0;8;3;0;0;7;0;0
PDS;16.04.2018 00:00;0;5;0;0;12;0;0;0;5;0;0;12;0;0
PDS;17.04.2018 00:00;3;4;1;0;15;0;0;3;4;1;0;12;0;0
PDS;18.04.2018 00:00;0;1;0;0;1;0;0;0;1;0;0;4;0;0
PDS;19.04.2018 00:00;0;12;1;0;12;0;0;0;11;0;0;11;0;0
PDS;20.04.2018 00:00;1;8;0;0;3;0;1;1;8;1;0;4;0;1
PDS;21.04.2018 00:00;0;50;0;0;11;0;0;0;45;0;0;8;0;0
PDS;22.04.2018 00:00;0;200;0;0;16;1;1;0;137;0;0;15;1;0
PDS;23.04.2018 00:00;0;230;0;40;101;35;1;0;301;0;40;105;35;3
PDS;24.04.2018 00:00;0;72;0;1;14;3;0;0;45;0;1;9;3;0
PDS;25.04.2018 00:00;0;171;0;20;31;33;0;0;190;0;11;35;20;0
PDS;26.04.2018 00:00;0;11;0;0;0;5;0;0;15;0;9;0;18;0
PDS;27.04.2018 00:00;1;56;0;3;22;15;0;1;51;0;3;19;15;0
PDS;28.04.2018 00:00;0;70;0;9;14;11;1;0;79;0;8;16;11;1
PDS;29.04.2018 00:00;0;15;0;3;3;3;0;0;15;0;4;3;3;0
PDS;30.04.2018 00:00;1;7;0;6;0;9;9;1;6;0;6;0;7;6
PDS;01.05.2018 00:00;0;1;0;1;0;5;7;0;3;0;1;0;7;9
PDS;02.05.2018 00:00;0;0;0;1;0;1;4;0;0;0;1;0;1;3
PDS;03.05.2018 00:00;0;0;0;1;0;1;1;0;0;0;1;0;1;3
PDS;04.05.2018 00:00;0;1;1;14;0;7;14;0;0;1;14;0;7;12
PDS;05.05.2018 00:00;0;57;0;0;0;0;3;0;58;0;0;0;0;3
PDS;06.05.2018 00:00;5;8;0;5;0;11;26;5;8;0;5;0;11;27
PDS;07.05.2018 00:00;4;15;0;4;0;0;5;4;11;0;4;0;0;5
PDS;08.05.2018 00:00;14;19;0;1;3;4;7;14;23;0;1;3;4;4
PDS;09.05.2018 00:00;3;16;0;0;0;3;8;3;14;0;0;0;1;9
PDS;10.05.2018 00:00;0;11;0;1;0;0;4;0;12;0;1;0;1;5
PDS;11.05.2018 00:00;1;141;0;0;0;0;0;1;139;0;0;0;0;0
PDS;12.05.2018 00:00;8;211;0;0;0;0;1;8;214;0;0;0;0;1
PDS;13.05.2018 00:00;4;37;0;0;0;1;20;3;37;0;0;0;1;20
PDS;14.05.2018 00:00;1;5;0;0;0;0;3;3;5;0;0;0;0;3
PDS;15.05.2018 00:00;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PDS;16.05.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;17.05.2018 00:00;3;0;0;0;0;0;12;3;0;0;0;0;0;12
PDS;18.05.2018 00:00;0;4;0;0;0;0;0;0;4;0;0;0;0;0
PDS;19.05.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;20.05.2018 00:00;4;38;0;0;0;0;4;4;38;0;0;0;0;4
PDS;21.05.2018 00:00;3;7;0;0;0;0;5;3;7;0;0;0;0;4
PDS;22.05.2018 00:00;12;10;0;0;0;0;10;11;10;0;0;0;0;10
PDS;23.05.2018 00:00;7;3;0;0;0;0;12;8;3;0;0;0;0;14
PDS;24.05.2018 00:00;1;0;0;0;0;0;5;1;0;0;0;0;0;4
PDS;25.05.2018 00:00;20;3;0;1;0;0;19;18;3;0;1;0;0;19
PDS;26.05.2018 00:00;23;0;0;1;0;1;34;26;0;0;0;0;1;35
PDS;27.05.2018 00:00;24;0;0;0;0;0;7;24;0;0;1;0;0;7
PDS;28.05.2018 00:00;22;0;0;0;0;0;23;15;0;0;0;0;0;23
PDS;29.05.2018 00:00;20;0;0;0;0;0;27;26;0;0;0;0;0;26
PDS;30.05.2018 00:00;26;0;0;0;0;0;19;27;0;0;0;0;0;20
PDS;31.05.2018 00:00;7;0;0;1;0;1;22;7;0;0;0;0;1;18
PDS;01.06.2018 00:00;7;0;0;0;0;0;18;4;0;0;1;0;0;20
PDS;02.06.2018 00:00;27;0;0;0;0;0;24;28;0;0;0;0;0;26
PDS;03.06.2018 00:00;31;1;0;0;0;0;27;30;1;0;0;0;0;27
PDS;04.06.2018 00:00;10;0;0;0;0;0;12;12;0;0;0;0;0;12
PDS;05.06.2018 00:00;7;0;0;0;0;0;14;4;0;0;0;0;0;12
PDS;06.06.2018 00:00;1;0;0;0;0;0;23;4;0;0;0;0;0;22
PDS;07.06.2018 00:00;0;0;0;0;0;0;15;0;0;0;0;0;0;15
PDS;08.06.2018 00:00;3;0;0;0;0;0;19;1;0;0;0;0;0;20
PDS;09.06.2018 00:00;1;0;0;0;0;0;27;3;0;0;0;0;0;28
PDS;10.06.2018 00:00;3;0;0;0;0;0;42;1;0;0;0;0;0;34
PDS;11.06.2018 00:00;1;0;0;0;0;0;43;3;0;0;0;0;0;51
PDS;12.06.2018 00:00;0;0;0;0;0;0;8;0;0;0;0;0;0;8
PDS;13.06.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;14.06.2018 00:00;0;0;0;0;0;0;22;0;0;0;0;0;0;20
PDS;15.06.2018 00:00;0;0;0;0;0;0;41;0;0;0;0;0;0;37
PDS;16.06.2018 00:00;3;0;0;0;0;0;49;3;0;0;0;0;0;51
PDS;17.06.2018 00:00;1;0;0;0;0;0;27;1;0;0;0;0;0;30
PDS;18.06.2018 00:00;0;0;0;0;0;0;7;0;0;0;0;0;0;7
PDS;19.06.2018 00:00;0;0;0;0;0;0;72;0;0;0;0;0;0;54
PDS;20.06.2018 00:00;0;3;0;0;0;0;61;0;3;0;0;0;0;73
PDS;21.06.2018 00:00;4;0;0;0;0;0;49;4;0;0;0;0;0;54
PDS;22.06.2018 00:00;0;0;0;0;0;0;24;0;0;0;0;0;0;22
PDS;23.06.2018 00:00;1;0;0;0;0;0;15;1;0;0;0;0;0;15
PDS;24.06.2018 00:00;0;0;0;0;0;0;15;0;0;0;0;0;0;16
PDS;25.06.2018 00:00;0;0;0;0;0;0;3;0;0;0;0;0;0;4
PDS;26.06.2018 00:00;0;0;0;0;0;0;34;0;0;0;0;0;0;24
PDS;27.06.2018 00:00;0;0;0;0;0;0;24;0;0;0;0;0;0;33
PDS;28.06.2018 00:00;1;0;0;0;0;0;5;1;0;0;0;0;0;7
PDS;29.06.2018 00:00;0;0;0;0;0;0;27;0;0;0;0;0;0;24
PDS;30.06.2018 00:00;0;0;0;0;0;0;46;0;0;0;0;0;0;42
PDS;01.07.2018 00:00;0;0;0;0;0;0;38;0;0;0;0;0;0;39
PDS;02.07.2018 00:00;0;0;0;0;0;0;23;0;0;0;0;0;0;23
PDS;03.07.2018 00:00;0;0;0;0;0;0;4;0;0;0;0;0;0;9
PDS;04.07.2018 00:00;0;0;0;0;0;0;19;0;0;0;0;0;0;12
PDS;05.07.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;8
PDS;06.07.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;07.07.2018 00:00;0;0;0;0;0;0;18;0;0;0;0;0;0;15
PDS;08.07.2018 00:00;0;0;0;0;0;0;28;0;0;0;0;0;0;27
PDS;09.07.2018 00:00;0;0;0;0;0;0;30;0;0;0;0;0;0;30
PDS;10.07.2018 00:00;0;0;0;0;0;0;18;0;0;0;0;0;0;20
PDS;11.07.2018 00:00;0;0;0;0;0;0;9;0;0;0;0;0;0;11
PDS;12.07.2018 00:00;0;0;0;0;0;0;22;0;0;0;0;0;0;20
PDS;13.07.2018 00:00;0;0;0;0;0;0;45;0;0;0;0;0;0;43
PDS;14.07.2018 00:00;0;0;0;0;0;0;14;0;0;0;0;0;0;14
PDS;15.07.2018 00:00;0;0;0;0;0;1;9;0;0;0;0;0;1;12
PDS;16.07.2018 00:00;0;0;0;0;0;0;16;0;0;0;0;0;0;15
PDS;17.07.2018 00:00;0;0;0;0;0;0;7;0;0;0;0;0;0;7
PDS;18.07.2018 00:00;0;0;0;0;0;0;18;0;0;0;0;0;0;15
PDS;19.07.2018 00:00;0;0;0;0;0;0;39;0;0;0;0;0;0;38
PDS;20.07.2018 00:00;1;0;0;0;0;0;8;1;0;0;0;0;0;14
PDS;21.07.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;22.07.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;23.07.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;24.07.2018 00:00;0;0;0;0;0;0;16;0;0;0;0;0;0;16
PDS;25.07.2018 00:00;0;0;0;0;0;0;23;0;0;0;0;0;0;20
PDS;26.07.2018 00:00;0;0;0;0;0;0;15;0;0;0;0;0;0;18
PDS;27.07.2018 00:00;0;0;0;0;0;0;20;0;0;0;0;0;0;18
PDS;28.07.2018 00:00;0;0;0;0;0;0;4;0;0;0;0;0;0;7
PDS;29.07.2018 00:00;0;0;0;0;0;0;22;0;0;0;0;0;0;22
PDS;30.07.2018 00:00;0;0;1;0;0;0;26;0;0;1;0;0;0;24
PDS;31.07.2018 00:00;0;0;0;0;0;0;5;0;0;0;0;0;0;7
PDS;01.08.2018 00:00;0;0;0;0;0;0;7;0;0;0;0;0;0;7
PDS;02.08.2018 00:00;0;0;0;0;0;0;7;0;0;0;0;0;0;7
PDS;03.08.2018 00:00;0;0;0;0;0;0;11;0;0;0;0;0;0;9
PDS;04.08.2018 00:00;0;0;0;0;0;0;11;0;0;0;0;0;0;11
PDS;05.08.2018 00:00;0;0;0;0;0;0;16;0;0;0;0;0;0;16
PDS;06.08.2018 00:00;0;0;0;0;0;0;11;0;0;0;0;0;0;12
PDS;07.08.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0
PDS;08.08.2018 00:00;0;0;0;0;0;0;3;0;0;0;0;0;0;4
PDS;09.08.2018 00:00;0;0;0;0;0;0;4;0;0;0;0;0;0;4
PDS;10.08.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;11.08.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;12.08.2018 00:00;0;0;0;0;0;0;15;0;0;0;0;0;0;14
PDS;13.08.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;3
PDS;14.08.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;15.08.2018 00:00;0;0;0;0;0;0;3;0;0;0;0;0;0;0
PDS;16.08.2018 00:00;0;0;0;0;0;0;4;0;0;0;0;0;0;7
PDS;17.08.2018 00:00;0;0;0;0;0;0;5;0;0;0;0;0;0;5
PDS;18.08.2018 00:00;3;0;0;0;0;0;1;3;0;0;0;0;0;1
PDS;19.08.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;20.08.2018 00:00;0;0;0;0;0;0;3;0;0;0;0;0;0;3
PDS;21.08.2018 00:00;0;0;0;0;0;0;5;0;0;0;0;0;0;5
PDS;22.08.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0
PDS;23.08.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PDS;24.08.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;25.08.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;26.08.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;27.08.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;28.08.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;29.08.2018 00:00;0;0;0;0;0;0;3;0;0;0;0;0;0;3
PDS;30.08.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;31.08.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;01.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;02.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;03.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;04.09.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;05.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;06.09.2018 00:00;0;0;0;0;0;0;3;0;0;0;0;0;0;3
PDS;07.09.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;08.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;09.09.2018 00:00;0;0;0;0;0;0;4;0;0;0;0;0;0;4
PDS;10.09.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;11.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;12.09.2018 00:00;0;0;0;0;0;0;3;0;0;0;0;0;0;3
PDS;13.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;14.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;15.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;16.09.2018 00:00;0;0;0;0;0;0;3;0;0;0;0;0;0;3
PDS;17.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;18.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;19.09.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;20.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;21.09.2018 00:00;0;0;0;0;0;0;3;0;0;0;0;0;0;3
PDS;22.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;23.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;24.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;25.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;26.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;27.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;28.09.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;29.09.2018 00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;1
PDS;30.09.2018 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;07.03.2019 00:00;0;0;3;0;0;0;0;1;0;4;0;0;0;0
PDS;08.03.2019 00:00;4;0;4;0;0;0;0;4;0;4;0;0;0;0
PDS;09.03.2019 00:00;1;0;0;0;0;0;0;1;0;0;0;0;0;0
PDS;10.03.2019 00:00;11;0;5;0;0;0;0;9;0;3;0;0;0;0
PDS;11.03.2019 00:00;1;0;0;0;0;0;0;3;0;3;0;0;0;0
PDS;12.03.2019 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;13.03.2019 00:00;1;0;0;0;0;0;0;1;0;0;0;0;0;0
PDS;14.03.2019 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;15.03.2019 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;16.03.2019 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PDS;17.03.2019 00:00;3;0;4;0;0;0;0;3;0;4;0;0;0;0
PDS;18.03.2019 00:00;0;0;2;0;0;0;0;0;0;1;0;0;0;0
PDS;25.03.2019 00:00;1;1;1;0;0;0;0;;;;;;;
PDS;26.03.2019 00:00;3;0;0;0;0;0;0;3;0;0;0;0;0;0
PDS;27.03.2019 00:00;;;;;;;;0;4;0;0;0;0;0
PDS;01.04.2019 00:00;0;22;0;0;0;0;1;;;;;;;
PDS;02.04.2019 00:00;0;1;0;0;0;0;3;0;5;0;0;0;0;3
PDS;03.04.2019 00:00;0;0;3;0;0;0;0;0;0;3;0;0;0;0
PDS;04.04.2019 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
